Paper,entity,type,char_start,char_end,context_sentence
/work/eval_papers/PMID_29529605.pdf,mice,SPECIES,1062,1066,The α-LAC-fed mice developed abdominal adiposity and IR and moderate liver steatosis.
/work/eval_papers/PMID_29529605.pdf,rat liver cells,SPECIES,2431,2446,"- **Species:** Rat - **Species Snippet:** Despite uncertainty if acetic acid stimulates liver cells to affect lipid metabolism, the study investigates the molecular mechanism by which acetic acid regulates lipid metabolism in rat liver cells."
/work/eval_papers/PMID_32324591.pdf,sodium palmitate,CHEMICAL,342,358,"The analysis yields a final biological plausibility score of 6.0 for the KER ""protein_kinase_changes_novel_ampk-novel_lipophagy."" The supporting evidence extracted from the paper (PMID: 32324591) indicates strong positive support for this relationship, with consistent findings across in vitro models involving mouse hepatocytes treated with sodium palmitate and in vivo high-fat diet models."
/work/eval_papers/PMID_32324591.pdf,Sodium Palmitate,CHEMICAL,504,520,"Here is a summary of the extracted data: **Paper: /work/eval_papers/PMID_32324591.pdf** - **Stressor:** Other (Sodium Palmitate, models of hepatic steatosis) - **Stressor Snippet:**"
/work/eval_papers/PMID_32324591.pdf,sodium palmitate,CHEMICAL,641,657,"The study induced hepatic steatosis in hepatocytes and mice using sodium palmitate and HFD, respectively, resulting in increased lipid droplets and TGs, demonstrating the model's validity. - **Species:** Mouse - **Species Snippet:** Hepatic steatosis was established in mice via HFD and primary hepatocytes with sodium palmitate, leading to lipid accumulation."
/work/eval_papers/PMID_32324591.pdf,TGs,CHEMICAL,723,726,"The study induced hepatic steatosis in hepatocytes and mice using sodium palmitate and HFD, respectively, resulting in increased lipid droplets and TGs, demonstrating the model's validity. - **Species:** Mouse - **Species Snippet:** Hepatic steatosis was established in mice via HFD and primary hepatocytes with sodium palmitate, leading to lipid accumulation."
/work/eval_papers/PMID_32324591.pdf,sodium palmitate,CHEMICAL,887,903,"The study induced hepatic steatosis in hepatocytes and mice using sodium palmitate and HFD, respectively, resulting in increased lipid droplets and TGs, demonstrating the model's validity. - **Species:** Mouse - **Species Snippet:** Hepatic steatosis was established in mice via HFD and primary hepatocytes with sodium palmitate, leading to lipid accumulation."
/work/eval_papers/PMID_32324591.pdf,sodium palmitate,CHEMICAL,1098,1114,"- **Test System:** in vitro (primary hepatocytes) and in vivo (HFD-fed mice) - **Test System Snippet:** Hepatic steatosis was induced in primary hepatocytes with sodium palmitate and in mice via HFD, verified by lipid droplet accumulation and increased TG levels."
/work/eval_papers/PMID_32324591.pdf,Sodium palmitate,CHEMICAL,1274,1290,"- **Evidence Level:** Functional; Transcriptional - **Evidence Snippet:** Sodium palmitate increased SCD1 expression and decreased phosphorylated AMPK, with impaired lipophagy as shown by LC3-II reduction and p62 increase."
/work/eval_papers/PMID_32324591.pdf,LC3-II,CHEMICAL,1388,1394,"- **Evidence Level:** Functional; Transcriptional - **Evidence Snippet:** Sodium palmitate increased SCD1 expression and decreased phosphorylated AMPK, with impaired lipophagy as shown by LC3-II reduction and p62 increase."
/work/eval_papers/PMID_32324591.pdf,mouse hepatocytes,SPECIES,311,328,"The analysis yields a final biological plausibility score of 6.0 for the KER ""protein_kinase_changes_novel_ampk-novel_lipophagy."" The supporting evidence extracted from the paper (PMID: 32324591) indicates strong positive support for this relationship, with consistent findings across in vitro models involving mouse hepatocytes treated with sodium palmitate and in vivo high-fat diet models."
/work/eval_papers/PMID_32324591.pdf,mice,SPECIES,630,634,"The study induced hepatic steatosis in hepatocytes and mice using sodium palmitate and HFD, respectively, resulting in increased lipid droplets and TGs, demonstrating the model's validity. - **Species:** Mouse - **Species Snippet:** Hepatic steatosis was established in mice via HFD and primary hepatocytes with sodium palmitate, leading to lipid accumulation."
/work/eval_papers/PMID_32324591.pdf,HFD,SPECIES,662,665,"The study induced hepatic steatosis in hepatocytes and mice using sodium palmitate and HFD, respectively, resulting in increased lipid droplets and TGs, demonstrating the model's validity. - **Species:** Mouse - **Species Snippet:** Hepatic steatosis was established in mice via HFD and primary hepatocytes with sodium palmitate, leading to lipid accumulation."
/work/eval_papers/PMID_32324591.pdf,Mouse,SPECIES,779,784,"The study induced hepatic steatosis in hepatocytes and mice using sodium palmitate and HFD, respectively, resulting in increased lipid droplets and TGs, demonstrating the model's validity. - **Species:** Mouse - **Species Snippet:** Hepatic steatosis was established in mice via HFD and primary hepatocytes with sodium palmitate, leading to lipid accumulation."
/work/eval_papers/PMID_32324591.pdf,mice,SPECIES,845,849,"The study induced hepatic steatosis in hepatocytes and mice using sodium palmitate and HFD, respectively, resulting in increased lipid droplets and TGs, demonstrating the model's validity. - **Species:** Mouse - **Species Snippet:** Hepatic steatosis was established in mice via HFD and primary hepatocytes with sodium palmitate, leading to lipid accumulation."
/work/eval_papers/PMID_32324591.pdf,HFD-fed mice,SPECIES,999,1011,"- **Test System:** in vitro (primary hepatocytes) and in vivo (HFD-fed mice) - **Test System Snippet:** Hepatic steatosis was induced in primary hepatocytes with sodium palmitate and in mice via HFD, verified by lipid droplet accumulation and increased TG levels."
/work/eval_papers/PMID_32324591.pdf,mice,SPECIES,1122,1126,"- **Test System:** in vitro (primary hepatocytes) and in vivo (HFD-fed mice) - **Test System Snippet:** Hepatic steatosis was induced in primary hepatocytes with sodium palmitate and in mice via HFD, verified by lipid droplet accumulation and increased TG levels."
/work/eval_papers/PMID_29529605.pdf,Acetic acid,CHEMICAL,227,238,"Here is the extracted information and the biological plausibility score: **Overall Biological Plausibility Score:** 7.0 ### Paper 1: (/work/eval_papers/PMID_29529605.pdf) - **Stressor:** Food supplement - **Stressor Snippet:** Acetic acid (AcOH), a short-chain fatty acid, is reported to have some beneficial effects on metabolism."
/work/eval_papers/PMID_29529605.pdf,AcOH,CHEMICAL,240,244,"Here is the extracted information and the biological plausibility score: **Overall Biological Plausibility Score:** 7.0 ### Paper 1: (/work/eval_papers/PMID_29529605.pdf) - **Stressor:** Food supplement - **Stressor Snippet:** Acetic acid (AcOH), a short-chain fatty acid, is reported to have some beneficial effects on metabolism."
/work/eval_papers/PMID_29529605.pdf,short-chain fatty acid,CHEMICAL,249,271,"Here is the extracted information and the biological plausibility score: **Overall Biological Plausibility Score:** 7.0 ### Paper 1: (/work/eval_papers/PMID_29529605.pdf) - **Stressor:** Food supplement - **Stressor Snippet:** Acetic acid (AcOH), a short-chain fatty acid, is reported to have some beneficial effects on metabolism."
/work/eval_papers/PMID_29529605.pdf,acetic acid,CHEMICAL,383,394,The study investigates the regulatory mechanism of acetic acid on hepatic lipid metabolism in BRL-3A cells.
/work/eval_papers/PMID_29529605.pdf,Acetic acid,CHEMICAL,440,451,"Acetic acid activates the AMPKα signaling pathway, leading to increased lipid oxidation and decreased lipid synthesis in BRL-3A cells, reducing liver fat accumulation in vitro."
/work/eval_papers/PMID_29529605.pdf,acetic acid,CHEMICAL,689,700,"- **Species:** Rat - **Species Snippet:** The study aims to uncover how acetic acid regulates lipid metabolism in rat liver cells, specifically using BRL-3A cells treated with sodium acetate and an AMPKα inhibitor."
/work/eval_papers/PMID_29529605.pdf,sodium acetate,CHEMICAL,793,807,"- **Species:** Rat - **Species Snippet:** The study aims to uncover how acetic acid regulates lipid metabolism in rat liver cells, specifically using BRL-3A cells treated with sodium acetate and an AMPKα inhibitor."
/work/eval_papers/PMID_29529605.pdf,sodium acetate,CHEMICAL,921,935,"- **Test System:** In vitro (BRL-3A cells) - **Test System Snippet:** Cells treated with sodium acetate and BML-275 showed activation of AMPKα signaling, decreased triglyceride content, indicating enhanced lipid oxidation and reduced lipid synthesis."
/work/eval_papers/PMID_29529605.pdf,BML-275,CHEMICAL,940,947,"- **Test System:** In vitro (BRL-3A cells) - **Test System Snippet:** Cells treated with sodium acetate and BML-275 showed activation of AMPKα signaling, decreased triglyceride content, indicating enhanced lipid oxidation and reduced lipid synthesis."
/work/eval_papers/PMID_29529605.pdf,triglyceride,CHEMICAL,996,1008,"- **Test System:** In vitro (BRL-3A cells) - **Test System Snippet:** Cells treated with sodium acetate and BML-275 showed activation of AMPKα signaling, decreased triglyceride content, indicating enhanced lipid oxidation and reduced lipid synthesis."
/work/eval_papers/PMID_29529605.pdf,Acetic acid,CHEMICAL,1172,1183,"- **Evidence Level:** Functional; Transcriptional; Translational - **Evidence Snippet:** Acetic acid increases AMPKα phosphorylation, enhances PPARα activity, and upregulates lipid oxidation genes, resulting in increased lipid oxidation and decreased triglyceride levels."
/work/eval_papers/PMID_29529605.pdf,triglyceride,CHEMICAL,1334,1346,"- **Evidence Level:** Functional; Transcriptional; Translational - **Evidence Snippet:** Acetic acid increases AMPKα phosphorylation, enhances PPARα activity, and upregulates lipid oxidation genes, resulting in increased lipid oxidation and decreased triglyceride levels."
/work/eval_papers/PMID_29529605.pdf,acetic acid,CHEMICAL,1574,1585,"- **Correlation:** Positive ### Paper 2: (/work/eval_papers/PMID_29529605.pdf) (same paper, different extract) - **Stressor:** Other (same as previous - Acetic acid) - **Stressor Snippet:** Same as above, investigating acetic acid's regulatory effect on lipid metabolism in rat liver cells. - **Species:** Rat - **Species Snippet:** As above, treatment with sodium acetate and AMPKα inhibitor. - **Test System:** In vitro (BRL-3A cells) - **Test System Snippet:** Activation of AMPKα phosphorylation increases lipid oxidation, decreases lipogenic gene expression, leading to reduced liver fat in vitro."
/work/eval_papers/PMID_29529605.pdf,sodium acetate,CHEMICAL,1713,1727,"- **Correlation:** Positive ### Paper 2: (/work/eval_papers/PMID_29529605.pdf) (same paper, different extract) - **Stressor:** Other (same as previous - Acetic acid) - **Stressor Snippet:** Same as above, investigating acetic acid's regulatory effect on lipid metabolism in rat liver cells. - **Species:** Rat - **Species Snippet:** As above, treatment with sodium acetate and AMPKα inhibitor. - **Test System:** In vitro (BRL-3A cells) - **Test System Snippet:** Activation of AMPKα phosphorylation increases lipid oxidation, decreases lipogenic gene expression, leading to reduced liver fat in vitro."
/work/eval_papers/PMID_29529605.pdf,triglyceride,CHEMICAL,2176,2188,"- **Evidence Level:** Functional; Transcriptional; Translational - **Evidence Snippet:** Increased AMPKα phosphorylation boosts PPARα activity, decreases SREBP-1c activity, overall reducing lipid biosynthesis and cell triglyceride content."
/work/eval_papers/PMID_29529605.pdf,rat liver cells,SPECIES,731,746,"- **Species:** Rat - **Species Snippet:** The study aims to uncover how acetic acid regulates lipid metabolism in rat liver cells, specifically using BRL-3A cells treated with sodium acetate and an AMPKα inhibitor."
/work/eval_papers/PMID_29529605.pdf,rat liver cells,SPECIES,1629,1644,"- **Correlation:** Positive ### Paper 2: (/work/eval_papers/PMID_29529605.pdf) (same paper, different extract) - **Stressor:** Other (same as previous - Acetic acid) - **Stressor Snippet:** Same as above, investigating acetic acid's regulatory effect on lipid metabolism in rat liver cells. - **Species:** Rat - **Species Snippet:** As above, treatment with sodium acetate and AMPKα inhibitor. - **Test System:** In vitro (BRL-3A cells) - **Test System Snippet:** Activation of AMPKα phosphorylation increases lipid oxidation, decreases lipogenic gene expression, leading to reduced liver fat in vitro."
/work/eval_papers/PMID_29782848.pdf,Alcohol,CHEMICAL,185,192,"The extracted data from the paper /work/eval_papers/PMID_29782848.pdf related to the KER ""protein_kinase_changes_novel_mtorc-novel_lysosomal_biogenesis"" indicates that: - **Stressor:** Alcohol - **Stressor Snippet:** Defects in lysosome function and autophagy contribute to alcoholic liver disease, involving the mechanism of mTOR inhibition."
/work/eval_papers/PMID_29782848.pdf,ethanol,CHEMICAL,443,450,"- **Species:** Mouse - **Species Snippet:** Studies involved various genetically modified mice with ethanol feeding and mTOR inhibition, analyzing lysosome biogenesis."
/work/eval_papers/PMID_29782848.pdf,ethanol,CHEMICAL,608,615,Liver tissues analyzed post-treatment with ethanol and mTOR inhibitor (torin1).
/work/eval_papers/PMID_29782848.pdf,Ethanol,CHEMICAL,734,741,"- **Evidence Level:** Functional; Transcriptional; Translational - **Evidence Snippet:** Ethanol decreased TFEB (a key regulator of lysosomal biogenesis) nuclear levels and lysosomal biogenesis, with mTOR activity suppressing TFEB. - **Correlation:** Negative (mTOR activity negatively regulates TFEB, impacting lysosomal biogenesis)."
/work/eval_papers/PMID_29782848.pdf,Mouse,SPECIES,358,363,"- **Species:** Mouse - **Species Snippet:** Studies involved various genetically modified mice with ethanol feeding and mTOR inhibition, analyzing lysosome biogenesis."
/work/eval_papers/PMID_29782848.pdf,mice,SPECIES,433,437,"- **Species:** Mouse - **Species Snippet:** Studies involved various genetically modified mice with ethanol feeding and mTOR inhibition, analyzing lysosome biogenesis."
/work/eval_papers/PMID_31330194.pdf,Dexamethasone,CHEMICAL,1041,1054,**Test System:** in vitro (HepG2 cell line) **Test System Snippet:** Dexamethasone induced dose-dependent steatosis with increased PDK4 mRNA and protein levels.
/work/eval_papers/PMID_31330194.pdf,dexamethasone,CHEMICAL,1774,1787,"--- ### Interpretation: The evidence supports a strong, positive causal relationship between protein kinase PDK4 regulation and the development of steatosis, driven by dexamethasone as the stressor through molecular and cellular mechanisms elucidated in in vitro human hepatic cells."
